ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType,TerrorType2,Islam,No_Ideology,Other_Ideology,Design,Exp,QuasiLong,Corr,Sample,General,Student,Convenience,TargetSim,Lot,Bit,No,Exposure,R_Exposure,Threat,Emotions,Fear,Anger,Other_IV,Country2,US,Israel,Other_c
10110,Holman et al.,2019,1,1.817,Gender stereotypes,Experience,Issue Ownership,2,0,2,101102,0,1,US,2016,1192,2,0,SSI Participants,0,NA,NA,NA,NA,51.85,NA,3.768333333333333,NA,NA,NA,3,65.16,NA,3,1,Terror manipulation,4,1,1,ISIS Attacks,1,2,NA,2,0,NA,NA,4,Leadership: D. Trump,0,NA,2,NA,1,1,4,0,4,Donald Trump,0,1,0,8,Mail correspondence,"m, sd",NA,NA,NA,3.1497797,2.1808778000000002,228,3.1902834,2.2970967,250,NA,NA,0,0.009021,0.002092,0.045738,0.009022,0.002105,0.04588,478,0.0544139488477402,851,Threat,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,0,vs. control group,2,Feeling thermometer: H. Clinton,0,NA,2,NA,1,1,4,0,4,Hillary Clinton,0,0,1,3,Mail correspondence,"m, sd",NA,NA,NA,63.17,27.62,48,53.76,31.42,49,NA,1,0,0.156968,0.009687,0.098423,0.158277,0.010638,0.103141,97,0.337875976164404,854,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,1,vs. economic threat,2,Feeling thermometer: H. Clinton,0,NA,2,NA,1,1,4,0,4,Hillary Clinton,0,0,1,4,Mail correspondence,"m, sd",NA,NA,NA,58.28,31.16,52,53.76,31.42,49,NA,1,0,0.072017,0.009773,0.098858,0.072142,0.010204,0.101015,101,0.110518519263122,855,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,0,vs. control group,3,Feeling thermometer: C. Rice,0,NA,2,NA,1,1,4,0,4,Condoleezza Rice,0,1,1,5,Mail correspondence,"m, sd",NA,NA,NA,43.06,26.57,48,51.09,26.65,49,NA,1,0,0.149184,0.009746,0.098722,0.150306,0.010638,0.103141,97,0.310053168122064,856,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,1,vs. economic threat,3,Feeling thermometer: C. Rice,0,NA,2,NA,1,1,4,0,4,Condoleezza Rice,0,1,1,6,Mail correspondence,"m, sd",NA,NA,NA,46.69,29.56,52,51.09,26.65,49,NA,1,0,0.07778,0.009752,0.098752,0.077938,0.010204,0.101015,101,0.12092927272538,857,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,0,vs. control group,4,Feeling thermometer: G.W. Bush,0,NA,2,NA,1,1,4,0,4,George W. Bush,1,1,0,7,Mail correspondence,"m, sd",NA,NA,NA,22.79,26.06,51,42.61,31.17,49,NA,NA,0,0.326563,0.007555,0.08692,0.338977,0.010309,0.101533,100,0.918257269391004,858,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,1,vs. economic threat,4,Feeling thermometer: G.W. Bush,0,NA,2,NA,1,1,4,0,4,George W. Bush,1,1,0,8,Mail correspondence,"m, sd",NA,NA,NA,31.7,29.53,52,42.61,31.17,49,NA,NA,0,0.176899,0.009237,0.096109,0.17878,0.010309,0.101533,100,0.424063518918777,859,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,0,vs. control group,5,Feeling thermometer: J. Kerry,0,NA,2,NA,1,1,4,0,4,John Kerry,0,0,0,9,Mail correspondence,"m, sd",NA,NA,NA,53.4,23.63,48,50.06,26.58,49,NA,1,0,0.066216,0.010197,0.10098,0.066313,0.010638,0.103141,97,0.0987971306787948,860,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10111,"Holman, Merolla, & Zechmeister",2011,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101111,0,1,US,2005,200,0,1,University students,0,NA,NA,NA,NA,53.5,54,NA,NA,NA,NA,1,58,NA,3,1,Terrorism threat (audiovisual news),4,1,0,NA,0,0,NA,-99,-99,1,vs. economic threat,5,Feeling thermometer: J. Kerry,0,NA,2,NA,1,1,4,0,4,John Kerry,0,0,0,10,Mail correspondence,"m, sd",NA,NA,NA,49.48,24.2,52,50.06,26.58,49,NA,1,0,-0.01142,0.009898,0.099489,-0.01142,0.010204,0.101015,101,0.0513197106883553,861,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Feeling thermometer: Democratic candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,0,NA,1,Own calculations based on replication material,"m, sd",NA,NA,NA,51.587058,21.203624999999999,514,50.4387,18.926168,525,NA,1,0,0.028615,9.6e-4,0.030984,0.028622,9.65e-4,0.031064,1039,0.151525528713256,862,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Feeling thermometer: Republican candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,1,NA,2,Own calculations based on replication material,"m, sd",NA,NA,NA,51.524493,18.436885,508.566775,47.93719,17.624401,525,NA,NA,0,-0.098784,9.39e-4,0.030643,-0.099107,9.65e-4,0.031064,1039,0.890912502600141,863,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,3,Leadership: Democratic candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,0,NA,3,Own calculations based on replication material,"m, sd",NA,NA,NA,3.522052,1.2917179999999999,531,3.556365,1.217044,543,NA,1,0,-0.015927,9.31e-4,0.030512,-0.015928,9.34e-4,0.030561,1074,0.0816749366465554,864,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,4,Leadership: Republican candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,1,NA,4,Own calculations based on replication material,"m, sd",NA,NA,NA,3.594325,1.0726469999999999,531,3.734594,1.193092,543,NA,NA,0,0.061539,9.22e-4,0.030364,0.061617,9.34e-4,0.030561,1074,0.522893011679132,865,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,5,Trust: Democratic candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,0,NA,5,Own calculations based on replication material,"m, sd",NA,NA,NA,3.596862,1.277182,531,3.697439,1.145358,543,NA,1,0,-0.041214,9.27e-4,0.030447,-0.041238,9.34e-4,0.030561,1074,0.271422148352572,866,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10112,"Holman, Merolla, & Zechmeister",2016,1,1.116,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101121,0,1,US,2010,1074,1,0,US population,1,61.4,46.42,17.458,18-95,51.2,36.38,NA,NA,NA,NA,3,70,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,NA,6,Trust: Republican candidate,0,NA,1,NA,1,NA,NA,NA,4,Hypothetical candidate,0,1,NA,6,Own calculations based on replication material,"m, sd",NA,NA,NA,3.694485,1.0216259999999999,531,3.848352,1.050404,543,NA,NA,0,0.076968,9.17e-4,0.030282,0.07712,9.34e-4,0.030561,1074,0.713945974376277,867,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,1,Feeling thermometer: H. Clinton,0,NA,2,NA,1,1,4,0,4,Hillary Clinton,0,0,1,1,Table 2 on p. 5,p-value,0.21,NA,763,NA,NA,NA,NA,NA,NA,NA,1,0,-0.045374,0.001304,0.036111,-0.045405,0.001316,0.036277,763,0.240257791910389,868,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,1,Feeling thermometer: H. Clinton,0,NA,2,NA,1,1,4,0,4,Hillary Clinton,0,0,1,2,Appendix,p-value,0.15,NA,755,NA,NA,NA,NA,NA,NA,NA,1,0,-0.052371,0.001315,0.036263,-0.052419,0.00133,0.036469,755,0.301268429021311,869,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,2,Feeling thermometer: N. Pelosi,0,NA,2,NA,1,1,4,0,4,Nancy Pelosi,0,0,1,3,Table 2 on p. 5,p-value,0.04,NA,763,NA,NA,NA,NA,NA,NA,NA,1,0,-0.063336,0.0012979999999999999,0.036028,-0.063421,0.001316,0.036277,763,0.416701573847195,870,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,2,Feeling thermometer: N. Pelosi,0,NA,2,NA,1,1,4,0,4,Nancy Pelosi,0,0,1,4,Appendix,p-value,0.04,NA,755,NA,NA,NA,NA,NA,NA,NA,1,0,-0.063671,0.001311,0.036208,-0.063757,0.00133,0.036469,755,0.416704531463763,871,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,3,Feeling thermometer: B. Obama,0,NA,2,NA,1,1,4,0,4,Barack Obama,1,0,0,5,Table 2 on p. 5,p-value,0.18,NA,763,NA,NA,NA,NA,NA,NA,NA,1,0,-0.048526,0.001303,0.036097,-0.048564,0.001316,0.036277,763,0.267966085386793,872,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,3,Feeling thermometer: B. Obama,0,NA,2,NA,1,1,4,0,4,Barack Obama,1,0,0,6,Appendix,p-value,0.31,NA,755,NA,NA,NA,NA,NA,NA,NA,1,0,-0.036947,0.00132,0.036332,-0.036964,0.00133,0.036469,755,0.173585393324614,873,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,4,Feeling thermometer: C. Rice,0,NA,2,NA,1,1,4,0,4,Condoleezza Rice,0,1,1,7,Table 3 on p. 5,p-value,0.38,NA,763,NA,NA,NA,NA,NA,NA,NA,NA,0,0.031784,0.001307,0.036152,0.031795,0.001316,0.036277,763,0.141668540631839,874,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,4,Feeling thermometer: C. Rice,0,NA,2,NA,1,1,4,0,4,Condoleezza Rice,0,1,1,8,Appendix,p-value,0.51,NA,755,NA,NA,NA,NA,NA,NA,NA,NA,0,0.023982,0.001323,0.036373,0.023987,0.00133,0.036469,755,0.100887119858992,875,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,5,Feeling thermometer: S. Palin,0,NA,2,NA,1,1,4,0,4,Sarah Palin,0,1,1,9,Table 3 on p. 5,p-value,0.52,NA,763,NA,NA,NA,NA,NA,NA,NA,NA,0,0.023295,0.001309,0.03618,0.023299,0.001316,0.036277,763,0.0984732407890353,876,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,5,Feeling thermometer: S. Palin,0,NA,2,NA,1,1,4,0,4,Sarah Palin,0,1,1,10,Appendix,p-value,0.74,NA,755,NA,NA,NA,NA,NA,NA,NA,NA,0,0.012081,0.001324,0.036387,0.012082,0.00133,0.036469,755,0.0626592422962344,877,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.05,NA,NA,50.5,NA,6.1,NA,NA,0.5545454545454546,3,68.5,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. control group,6,Feeling thermometer: M. Romney,0,NA,2,NA,1,1,4,0,4,Mitt Romney,0,1,0,11,Table 3 on p. 5,p-value,0.8,NA,763,NA,NA,NA,NA,NA,NA,NA,NA,0,0.009175,0.00131,0.036194,0.009175,0.001316,0.036277,763,0.0573479641448107,878,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10113,"Holman, Merolla, & Zechmeister",2017,1,0,Belief- and trait-based gender stereotypes,NA,NA,2,0,1,101131,0,3,US,2012,1145,1,0,US population,0,NA,45.44,NA,NA,50.75,NA,6.08,NA,NA,0.5527272727272727,3,69.75,NA,3,1,Terrorism threat,4,1,0,NA,0,0,NA,-99,-99,NA,vs. good times group,6,Feeling thermometer: M. Romney,0,NA,2,NA,1,1,4,0,4,Mitt Romney,0,1,0,12,Appendix,p-value,0.84,NA,755,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00735,0.001324,0.036387,0.00735,0.00133,0.036469,755,0.054650568283822,879,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,No,0,0,1,0,0,1,0,0,0,0,US,1,0,0
10121,Jonathan,2010,1,1.068,Rally-around-the-flag,NA,NA,1,0,1,101211,0,3,Israel,2002,NA,1,0,Israeli population,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorist attacks,1,0,1,Al-Aqsa intifada,1,2,NA,2,1,NA,NA,1,Trust in police,0,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,Table 1 on p. 761,"m, sd",NA,NA,NA,3.26,1.06,812,3.77,1.03,1187,NA,NA,0,0.232283,4.33e-4,0.020809,0.236602,4.99e-4,0.022338,2009,1,971,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,1,Sense of danger,11,1,0,NA,0,0,NA,-99,-99,NA,NA,1,National resilience: overall,0,NA,1,0.92,3,NA,NA,NA,1,NA,NA,NA,NA,1,Table 3 on p. 727,r,-0.229,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.229,8.79e-4,0.029648,-0.233134,9.81e-4,0.031321,1022,0.999999979388351,1017,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,1,Sense of danger,11,1,0,NA,0,0,NA,-99,-99,NA,NA,2,National resilience: identification with state,0,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,Table 3 on p. 727,r,-0.178,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.178,9.18e-4,0.030299,-0.179916,9.81e-4,0.031321,1022,0.999923435246699,1018,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,1,Sense of danger,11,1,0,NA,0,0,NA,-99,-99,NA,NA,3,National resilience: trust in institutions,0,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,3,Table 3 on p. 727,r,0.203,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.203,9e-4,0.03,0.20586,9.81e-4,0.031321,1022,0.999998029569727,1019,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,1,Sense of danger,11,1,0,NA,0,0,NA,-99,-99,NA,NA,4,National resilience: trust in public justice,0,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,4,Table 3 on p. 727,r,-0.128,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.128,9.48e-4,0.03079,-0.128706,9.81e-4,0.031321,1022,0.98423928411914,1020,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,2,Exposure to terror,6,1,0,NA,0,2,NA,-99,-99,NA,NA,1,National resilience: overall,0,NA,1,0.92,3,NA,NA,NA,1,NA,NA,NA,NA,5,Table 3 on p. 727,r,-0.064,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.064,9.71e-4,0.031161,-0.064088,9.81e-4,0.031321,1022,0.534572689705019,1021,Reported exposure,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Israel,0,1,0
10128,Kimhi et al.,2019,1,1.46,Community Resilience,NA,NA,2,0,1,101281,0,3,Israel,NA,1022,1,0,Jewish adults,0,NA,43.56,16.09,18-91,48,NA,2.42,0.88,1-5,0.484,3,NA,NA,2,2,Exposure to terror,6,1,0,NA,0,2,NA,-99,-99,NA,NA,2,National resilience: identification with state,0,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,6,Table 3 on p. 727,r,-0.087,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.087,9.65e-4,0.031064,-0.087221,9.81e-4,0.031321,1022,0.795455822580455,1022,Reported exposure,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Israel,0,1,0
