ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType,TerrorType2,Islam,No_Ideology,Other_Ideology,Design,Exp,QuasiLong,Corr,Sample,General,Student,Convenience,TargetSim,Lot,Bit,No,Exposure,R_Exposure,Threat,Emotions,Fear,Anger,Other_IV,Country2,US,Israel,Other_c
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,2,Displaced BUT returned (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,2,Table 4 on p. 355,b,0.876,1.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.248738313415037,0.00136811984731243,0.0369881041324428,0.254067464688823,0.001331593081,0.036491,754,0.999999723491082,752,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,3,Physical injury,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,3,Table 4 on p. 355,b,-1.071,1.657,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.125746034590809,0.00136959517624567,0.0370080420482586,0.126415162499191,0.001366115521,0.036961,735,0.928183122165317,753,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,4,Lost loved one,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,4,Table 4 on p. 355,b,-0.594,1.657,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.17912147867142,0.00137744063900464,0.0371138874143445,0.18107489817334,0.001362421921,0.036911,737,0.998405496615654,754,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,5,Imprisonment,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,5,Table 4 on p. 355,b,-0.214,1.657,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0322138550110222,0.00136124992951111,0.0368951206734862,0.0322250050752611,0.001367964196,0.036986,734,0.140546548931276,755,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,6,Torture,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,6,Table 4 on p. 355,b,0.867,1.657,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.0763029086320484,0.00136266864777038,0.0369143420335563,-0.0764515100008565,0.001366115521,0.036961,735,0.54369995535893,756,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,7,Loss of property,15,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,1,Grant amnesty,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,7,Table 4 on p. 355,b,-0.003,1.657,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7.2334436461771e-4,0.0013477092469826,0.0367111597063155,7.23344490775571e-4,0.001355049721,0.036811,741,0.0500226260444194,757,Other,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,1,Never displaced (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,8,Table 4 on p. 355,b,0.126,1.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0419295943778643,0.00198587072393031,0.044563109450871,0.0419541923429155,0.001999967841,0.044721,503,0.155454897262377,758,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,2,Displaced BUT returned (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,9,Table 4 on p. 355,b,0.353,1.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.11064363668246,0.0013327001467069,0.036506165872451,0.111098482653646,0.001331593081,0.036491,754,0.861360791640337,759,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,3,Physical injury,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,10,Table 4 on p. 355,b,-0.557,1.501,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0721930779963289,0.0013622500061669,0.0369086711514639,0.0723188912653419,0.001366115521,0.036961,735,0.499168304799655,760,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,4,Lost loved one,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,11,Table 4 on p. 355,b,-0.277,1.501,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0922080574045885,0.00136081542410745,0.0368892318178008,0.0924707263404835,0.001362421921,0.036911,737,0.707747233495501,761,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,5,Imprisonment,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,12,Table 4 on p. 355,b,-0.453,1.501,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0752786272615358,0.00136441591302151,0.0369380009342886,0.0754213108263654,0.001367964196,0.036986,734,0.532073665231428,762,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,6,Torture,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,13,Table 4 on p. 355,b,0.453,1.501,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.0440108455241989,0.0013600122786708,0.0368783443049006,-0.0440392942626502,0.001366115521,0.036961,735,0.222102211616621,763,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,7,Loss of property,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,2,Forgiveness,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,14,Table 4 on p. 355,b,-0.304,1.501,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0809176189640709,0.00135214413999473,0.0367715126149949,0.0810949230910095,0.001355049721,0.036811,741,0.596544724893113,764,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,1,Never displaced (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,15,Table 4 on p. 355,b,0.005,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.00312183043317357,0.00198413663351488,0.0445436486327162,-0.00312184057483748,0.001999967841,0.044721,503,0.0505273946501298,765,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,2,Displaced BUT returned (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,16,Table 4 on p. 355,b,-0.264,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.155257725451327,0.00134083923402772,0.0366174717044708,0.156523578341035,0.001331593081,0.036491,754,0.990152563382888,766,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,3,Physical injury,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,17,Table 4 on p. 355,b,0.317,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0770887074537624,0.00136275139161515,0.0369154627712446,0.077241958477364,0.001366115521,0.036961,735,0.552173265425687,767,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,4,Lost loved one,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,18,Table 4 on p. 355,b,0.255,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.159268523298226,0.00137262258956302,0.0370489215708503,0.160636091666009,0.001362421921,0.036911,737,0.991685370778763,768,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,5,Imprisonment,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,19,Table 4 on p. 355,b,0.349,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.108816131949591,0.00136868465173238,0.0369957382914895,0.109248704858452,0.001367964196,0.036986,734,0.840281655557066,769,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,6,Torture,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,20,Table 4 on p. 355,b,0.417,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0760134678540745,0.00136263838859069,0.0369139321745962,0.0761603806502963,0.001366115521,0.036961,735,0.540573989480048,770,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,7,Loss of property,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,3,Trail and punished hardly,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,21,Table 4 on p. 355,b,0.132,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0659223762821368,0.0013506461135782,0.0367511375820967,0.0660181203233683,0.001355049721,0.036811,741,0.434369542699652,771,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,1,Never displaced (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,22,Table 4 on p. 355,b,-0.116,1.169,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0495649750472807,0.00198656532196115,0.0445709021892215,0.0496056235196404,0.001999967841,0.044721,503,0.198753785567701,772,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,2,Displaced BUT returned (vs. Still displaced),6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,23,Table 4 on p. 355,b,0.201,1.169,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.0808929519876624,0.00132885961486275,0.0364535267822299,-0.0810700935889919,0.001331593081,0.036491,754,0.603739649931827,773,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,3,Physical injury,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,24,Table 4 on p. 355,b,-0.201,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0334503123125395,0.00135945560730652,0.0368707961306306,-0.0334627968074536,0.001366115521,0.036961,735,0.147977563696177,774,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,4,Lost loved one,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,25,Table 4 on p. 355,b,-0.16,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0683869140804932,0.00135819265797163,0.0368536654618184,-0.0684938241940831,0.001362421921,0.036911,737,0.458958857264535,775,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,5,Imprisonment,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,26,Table 4 on p. 355,b,0.113,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0241109929623047,0.00136093937857531,0.0368909118696639,0.024115666820742,0.001367964196,0.036986,734,0.0999817722508451,776,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,6,Torture,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,27,Table 4 on p. 355,b,-1.286,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.160428957304467,0.00137661752675137,0.0371027967510722,-0.161826954288846,0.001366115521,0.036961,735,0.99226350642588,777,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10095,Hall et al.,2018,1,2.782,Reconciliation,Evolutionary Psychology,NA,1,0,1,100951,0,3,Bosnia,2013,1007,1,0,Bosnia adults,1,63.63,50.71,16.77,18-91,56.2,NA,NA,NA,NA,NA,4,NA,NA,3,7,Loss of property,6,0,1,1992-95 war in Bosnia,6,2,NA,2,1,NA,NA,4,Pay financial compensation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,28,Table 4 on p. 355,b,0.293,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.100139486030469,0.00135452545399597,0.0368038782466735,0.100476244697447,0.001355049721,0.036811,741,0.779719635611617,778,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,Other,0,0,1
10098,Halperin et al.,2013,1,1.528,Extinction Threat and Collective Angst,NA,NA,1,0,1,100981,0,1,Israel,2011,94,0,0,Israeli train passengers,0,NA,30.58,7.66,19-54,52.12766,29,NA,NA,NA,NA,2,NA,NA,2,1,Iran nuclear threat,4,1,1,Iran nuclear threat,5,1,NA,-99,0,NA,Hamas: no threat reduction,1,Willingness to bargain with Hamas for Gilad Shalit,0,NA,3,NA,1,4,3,2,8,NA,NA,NA,NA,1,Text on p. 803,d,0.89,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,0,0.385994,0.00713,0.084439,0.407084,0.010989,0.104828,94,0.973914356964846,786,Threat,State terror,Other,0,0,1,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,0,0,1,0,0,0,0,Israel,0,1,0
10098,Halperin et al.,2013,1,1.528,Extinction Threat and Collective Angst,NA,NA,1,0,2,100982,0,1,Israel,2011,54,0,0,Israeli train passengers,0,NA,32.42,11.97,18-71,42.59259,32.1,NA,NA,NA,NA,2,NA,NA,2,1,Iran nuclear threat,4,1,1,Iran nuclear threat,5,1,NA,-99,0,NA,PA: threat reducution,2,Willingness to bargain with Palestinians,0,NA,3,0.85,3,4,3,2,8,NA,NA,NA,NA,2,Text on p. 806,d,-0.57,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.274086,0.015246,0.123475,-0.281276,0.019608,0.140029,54,0.525832715276212,787,Threat,State terror,Other,0,0,1,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,0,0,1,0,0,0,0,Israel,0,1,0
10099,Hamama-Raz,2008,1,1.585,NA,NA,NA,1,0,1,100991,0,3,Israel,NA,276,0,1,Israeli Palestinian Adolescents,0,NA,16,NA,NA,52.09,35.9,NA,NA,NA,NA,3,NA,NA,1,1,PTSD symptoms after attacks,14,1,1,Israeli-Palestinian conflict,6,2,NA,2,1,NA,NA,1,Attitudes towards peace with PA,0,NA,3,0.85,3,4,3,2,8,NA,NA,NA,NA,1,Table 4 on p. 525,r,-0.09,NA,276,NA,NA,NA,NA,NA,NA,NA,1,0,0.09,0.003578,0.059816,0.090244,0.003663,0.060523,276,0.320640976085374,788,Other,Other,Other,0,0,1,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,0,0,0,0,0,1,Israel,0,1,0
10099,Hamama-Raz,2008,1,1.585,NA,NA,NA,1,0,1,100991,0,3,Israel,NA,276,0,1,Israeli Palestinian Adolescents,0,NA,16,NA,NA,52.09,35.9,NA,NA,NA,NA,3,NA,NA,1,2,Exposure to terror,6,1,1,Israeli-Palestinian conflict,6,2,NA,2,1,NA,NA,1,Attitudes towards peace with PA,0,NA,3,0.85,3,4,3,2,8,NA,NA,NA,NA,2,Table 4 on p. 525,r,-0.08,NA,276,NA,NA,NA,NA,NA,NA,NA,1,0,0.08,0.00359,0.059917,0.080171,0.003663,0.060523,276,0.263738469533953,789,Reported exposure,Other,Other,0,0,1,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,1,0,0,0,0,0,Israel,0,1,0
10099,Hamama-Raz,2008,1,1.585,NA,NA,NA,1,0,1,100991,0,3,Israel,NA,276,0,1,Israeli Palestinian Adolescents,0,NA,16,NA,NA,52.09,35.9,NA,NA,NA,NA,3,NA,NA,1,3,Fear of terrorist threat,11,0,1,Israeli-Palestinian conflict,6,2,NA,2,1,NA,NA,1,Attitudes towards peace with PA,0,NA,3,0.85,3,4,3,2,8,NA,NA,NA,NA,3,Table 4 on p. 525,r,-0.06,NA,276,NA,NA,NA,NA,NA,NA,NA,1,0,0.06,0.00361,0.060083,0.060072,0.003663,0.060523,276,0.168560528034356,790,Fear,Other,Other,0,0,1,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,0,0,1,1,0,0,Israel,0,1,0
10099,Hamama-Raz,2008,1,1.585,NA,NA,NA,1,0,1,100991,0,3,Israel,NA,1469,0,1,Jewish adolescents,0,NA,16,NA,NA,52.09,16,NA,NA,NA,NA,3,NA,NA,2,1,PTSD symptoms after attacks,14,1,1,Israeli-Palestinian conflict,6,2,NA,2,1,NA,NA,1,Attitudes towards peace with PA,0,NA,3,0.85,3,4,3,2,8,NA,NA,NA,NA,4,Table 4 on p. 525,r,0.01,NA,1469,NA,NA,NA,NA,NA,NA,NA,1,0,-0.01,6.81e-4,0.026096,-0.01,6.82e-4,0.026115,1469,0.0669567765971603,791,Other,Other,Other,0,0,1,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,0,0,0,0,0,1,Israel,0,1,0
